,EstadoCodigo,Codigo,CodigoIBGE,Nome
3614,21,21432000,3543105,RIBEIRÃO CORRENTE
3615,21,21433000,3543204,RIBEIRÃO DO SUL
3616,21,21433200,3543238,RIBEIRÃO DOS ÍNDIOS
3617,21,21433500,3543253,RIBEIRÃO GRANDE
3618,21,21434000,3543303,RIBEIRÃO PIRES
3619,21,21435000,3543402,RIBEIRÃO PRETO
3620,21,21437000,3543600,RIFAINA
3621,21,21438000,3543709,RINCÃO
3622,21,21439000,3543808,RINÓPOLIS
3623,21,21440000,3543907,RIO CLARO
3624,21,21441000,3544004,RIO DAS PEDRAS
3625,21,21442000,3544103,RIO GRANDE DA SERRA
3626,21,21443000,3544202,RIOLÂNDIA
3627,21,21443500,3543501,RIVERSUL
3628,21,21443800,3544251,ROSANA
3629,21,21444000,3544301,ROSEIRA
3630,21,21445000,3544400,RUBIÁCEA
3631,21,21446000,3544509,RUBINÉIA
3632,21,21447000,3544608,SABINO
3633,21,21448000,3544707,SAGRES
3634,21,21449000,3544806,SALES
3635,21,21450000,3544905,SALES OLIVEIRA
3636,21,21451000,3545001,SALESÓPOLIS
3637,21,21453000,3545209,SALTO
3638,21,21454000,3545308,SALTO DE PIRAPORA
3639,21,21454200,3545100,SALMOURÃO
3640,21,21455000,3545407,SALTO GRANDE
3641,21,21456000,3545506,SANDOVALINA
3642,21,21456500,3545605,SANTA ADÉLIA
3643,21,21457000,3545704,SANTA ALBERTINA
3644,21,21457500,3545803,SANTA BÁRBARA D'OESTE
3645,21,21458300,3545159,SALTINHO
3646,21,21459000,3546009,SANTA BRANCA
3647,21,21459500,3546108,SANTA CLARA D'OESTE
3648,21,21461000,3546207,SANTA CRUZ DA CONCEIÇÃO
3649,21,21461500,3546256,SANTA CRUZ DA ESPERANÇA
3650,21,21462000,3546306,SANTA CRUZ DAS PALMEIRAS
3651,21,21463000,3546405,SANTA CRUZ DO RIO PARDO
3652,21,21464000,3546504,SANTA ERNESTINA
3653,21,21465000,3546603,SANTA FÉ DO SUL
3654,21,21466000,3546702,SANTA GERTRUDES
3655,21,21467000,3546801,SANTA ISABEL
3656,21,21468000,3546900,SANTA LÚCIA
3657,21,21469000,3547007,SANTA MARIA DA SERRA
3658,21,21470000,3547106,SANTA MERCEDES
3659,21,21471000,3547205,SANTANA DA PONTE PENSA
3660,21,21472000,3547304,SANTANA DE PARNAÍBA
3661,21,21473000,3547403,SANTA RITA D'OESTE
3662,21,21474000,3547502,SANTA RITA DO PASSA QUATRO
3663,21,21475000,3547601,SANTA ROSA DE VITERBO
3664,21,21475500,3547650,SANTA SALETE
3665,21,21476000,3547700,SANTO ANASTÁCIO
3666,21,21477000,3547809,SANTO ANDRÉ
3667,21,21478000,3547908,SANTO ANTÔNIO DA ALEGRIA
3668,21,21479000,3548005,SANTO ANTÔNIO DE POSSE
3669,21,21480000,3548054,SANTO ANTÔNIO DO ARACANGUA
3670,21,21482000,3548104,SANTO ANTÔNIO DO JARDIM
3671,21,21483000,3548203,SANTO ANTÔNIO DO PINHAL
3672,21,21484000,3548302,SANTO EXPEDITO
3673,21,21485000,3548401,SANTÓPOLIS DO AGUAPEÍ
3674,21,21486000,3548500,SANTOS
3675,21,21487000,3518609,SÃO BENTO DO SAPUCAÍ
3676,21,21488000,3548708,SÃO BERNARDO DO CAMPO
3677,21,21489000,3548807,SÃO CAETANO DO SUL
3678,21,21490000,3548906,SÃO CARLOS
3679,21,21491000,3549003,SÃO FRANCISCO
3680,21,21492000,3549102,SÃO JOÃO DA BOA VISTA
3681,21,21493000,3549201,SÃO JOÃO DAS DUAS PONTES
3682,21,21493500,3549250,SÃO JOÃO DE IRACEMA
3683,21,21494000,3549300,SÃO JOÃO DO PAU D'ALHO
3684,21,21495000,3549409,SÃO JOAQUIM DA BARRA
3685,21,21496000,3549508,SÃO JOSÉ DA BELA VISTA
3686,21,21497000,3549607,SÃO JOSÉ DO BARREIRO
3687,21,21498000,3549706,SÃO JOSÉ DO RIO PARDO
3688,21,21499000,3549805,SÃO JOSÉ DO RIO PRETO
3689,21,21500000,3549904,SÃO JOSÉ DOS CAMPOS
3690,21,21501000,3550001,SÃO LUÍS DO PARAITINGA
3691,21,21501500,3549953,SÃO LOURENÇO DA SERRA
3692,21,21502000,3550100,SÃO MANUEL
3693,21,21503000,3550209,SÃO MIGUEL ARCANJO
3694,21,21504000,3550308,SÃO PAULO
3695,21,21505000,3550407,SÃO PEDRO
3696,21,21506000,3550506,SÃO PEDRO DO TURVO
3697,21,21507000,3550605,SÃO ROQUE
3698,21,21508000,3550704,SÃO SEBASTIÃO
3699,21,21509000,3550803,SÃO SEBASTIÃO DA GRAMA
3700,21,21510000,3550902,SÃO SIMÃO
3701,21,21511000,3551009,SÃO VICENTE
3702,21,21512000,3551108,SARAPUI
3703,21,21513000,3551207,SARUTAIA
3704,21,21514000,3551306,SEBASTIANÓPOLIS DO SUL
3705,21,21515000,3551405,SERRA AZUL
3706,21,21516000,3551504,SERRANA
3707,21,21517000,3551603,SERRA NEGRA
3708,21,21518000,3551702,SERTÃOZINHO
3709,21,21519000,3551801,SETE BARRAS
3710,21,21520000,3551900,SEVERINIA
3711,21,21521000,3552007,SILVEIRAS
3712,21,21522000,3552106,SOCORRO
3713,21,21523000,3552205,SOROCABA
3714,21,21524000,3552304,SUD MENNUCCI
3715,21,21525000,3552403,SUMARÉ
3716,21,21525500,3552551,SUZANÁPOLIS
3717,21,21526000,3552502,SUZANO
3718,21,21527000,3552601,TABAPUÃ
3719,21,21528000,3552700,TABATINGA
3720,21,21529000,3552809,TABOÃO DA SERRA
3721,21,21530000,3552908,TACIBA
3722,21,21531000,3553005,TAGUAÍ
3723,21,21532000,3553104,TAIAÇU
3724,21,21533000,3553203,TAIUVA
3725,21,21534000,3553302,TAMBAU
3726,21,21535000,3553401,TANABI
3727,21,21536000,3553500,TAPIRAÍ
3728,21,21537000,3553609,TAPIRATIBA
3729,21,21537500,3553658,TAQUARAL
3730,21,21538000,3553708,TAQUARITINGA
3731,21,21539000,3553807,TAQUARITUBA
3732,21,21539500,3553856,TAQUARIVAI
3733,21,21540000,3553906,TARABAI
3734,21,21540500,3553955,TARUMÃ
3735,21,21541000,3554003,TATUÍ
3736,21,21542000,3554102,TAUBATÉ
3737,21,21543000,3554201,TEJUPÁ
3738,21,21544000,3554300,TEODORO SAMPAIO
3739,21,21545000,3554409,TERRA ROXA
3740,21,21546000,3554508,TIETÊ
3741,21,21547000,3554607,TIMBURI
3742,21,21547500,3554656,TORRE DE PEDRA
3743,21,21548000,3554706,TORRINHA
3744,21,21548500,3554755,TRABIJU
3745,21,21549000,3554805,TREMEMBÉ
3746,21,21550000,3554904,TRÊS FRONTEIRAS
3747,21,21550500,3554953,TUIUTI
3748,21,21551000,3555000,TUPÃ
3749,21,21552000,3555109,TUPI PAULISTA
3750,21,21553000,3555208,TURIUBA
3751,21,21554000,3555307,TURMALINA
3752,21,21554500,3555356,UBARANA
3753,21,21555000,3555406,UBATUBA
3754,21,21556000,3555505,UBIRAJARA
3755,21,21557000,3555604,UCHOA
3756,21,21558000,3555703,UNIÃO PAULISTA
3757,21,21559000,3555802,URÂNIA
3758,21,21560000,3555901,URU
3759,21,21561000,3556008,URUPÊS
3760,21,21562000,3556107,VALENTIM GENTIL
3761,21,21563000,3556206,VALINHOS
3762,21,21564000,3556305,VALPARAÍSO
3763,21,21564400,3556354,VARGEM
3764,21,21564700,3556404,VARGEM GRANDE DO SUL
3765,21,21565000,3556453,VARGEM GRANDE PAULISTA
3766,21,21567000,3556503,VÁRZEA PAULISTA
3767,21,21568000,3556602,VERA CRUZ
3768,21,21569000,3556701,VINHEDO
3769,21,21570000,3556800,VIRADOURO
3770,21,21571000,3556909,VISTA ALEGRE DO ALTO
3771,21,21571500,3556958,VITÓRIA BRASIL
3772,21,21572000,3557006,VOTORANTIM
3773,21,21573000,3557105,VOTUPORANGA
3774,21,21574000,3557154,ZACARIAS
3775,22,22001000,4100103,ABATIA
3776,22,22002000,4100202,ADRIANÓPOLIS
3777,22,22003000,4100301,AGUDOS DO SUL
3778,22,22004000,4100400,ALMIRANTE TAMANDARÉ
3779,22,22004100,4128625,ALTO PARAÍSO
3780,22,22004500,4100459,ALTAMIRA DO PARANÁ
3781,22,22005000,4100509,ALTÔNIA
3782,22,22006000,4100608,ALTO PARANÃ
3783,22,22007000,4100707,ALTO PIQUIRI
3784,22,22008000,4100806,ALVORADA DO SUL
3785,22,22009000,4100905,AMAPORÃ
3786,22,22010000,4101002,AMPÉRE
3787,22,22010500,4101051,ANAHY
3788,22,22011000,4101101,ANDIRÁ
3789,22,22011500,4101150,ANGULO
3790,22,22012000,4101200,ANTONINA
3791,22,22013000,4101309,ANTÔNIO OLINTO
3792,22,22014000,4101408,APUCARANA
3793,22,22015000,4101507,ARAPONGAS
3794,22,22016000,4101606,ARAPOTI
3795,22,22016600,4101655,ARAPUÃ
3796,22,22017000,4101705,ARARUNA
3797,22,22018000,4101804,ARAUCÁRIA
3798,22,22018600,4101853,ARIRANHA DO IVAÍ
3799,22,22019000,4101903,ASSAÍ
3800,22,22020000,4102000,ASSIS CHATEAUBRIAND
3801,22,22021000,4102109,ASTORGA
3802,22,22022000,4102208,ATALAIA
3803,22,22023000,4102307,BALSA NOVA
3804,22,22024000,4102406,BANDEIRANTES
3805,22,22025000,4102505,BARBOSA FERRAZ
3806,22,22026000,4102604,BARRACÃO
3807,22,22027000,4102703,BARRA DO JACARÉ
3808,22,22027500,4102752,BELA VISTA DA CAROBA
3809,22,22028000,4102802,BELA VISTA DO PARAÍSO
3810,22,22029000,4102901,BITURUNA
3811,22,22030000,4103008,BOA ESPERANÇA
3812,22,22030200,4103024,BOA ESPERANÇA DO IGUAÇU
3813,22,22030400,4103040,BOA VENTURA DE SÃO ROQUE
3814,22,22030500,4103057,BOA VISTA DA APARECIDA
3815,22,22031000,4103107,BOCAIÚVA DO SUL
3816,22,22031200,4103156,BOM JESUS DO SUL
3817,22,22032000,4103206,BOM SUCESSO
3818,22,22032500,4103222,BOM SUCESSO DO SUL
3819,22,22033000,4103305,BORRAZÓPOLIS
3820,22,22033500,4103354,BRAGANEY
3821,22,22033800,4103370,BRASILÂNDIA DO SUL
3822,22,22034000,4103404,CAFEARA
3823,22,22034500,4103453,CAFELÂNDIA
3824,22,22034800,4103479,CAFEZAL DO SUL
3825,22,22035000,4103503,CALIFORNIA
3826,22,22036000,4103602,CAMBARÁ
3827,22,22037000,4103701,CAMBÉ
3828,22,22038000,4103800,CAMBIRA
3829,22,22039000,4103909,CAMPINA DA LAGOA
3830,22,22039500,4123958,CAFEZAL DO SIMÃO
3831,22,22040000,4104006,CAMPINA GRANDE DO SUL
3832,22,22040500,4104055,CAMPO BONITO
3833,22,22041000,4104105,CAMPO DO TENENTE
3834,22,22042000,4104204,CAMPO LARGO
3835,22,22042500,4104253,CAMPO MAGRO
3836,22,22043000,4104303,CAMPO MOURÃO
3837,22,22044000,4104402,CÂNDIDO DE ABREU
3838,22,22044200,4104428,CANDÓI
3839,22,22044500,4104451,CANTAGALO
3840,22,22045000,4104501,CAPANEMA
3841,22,22046000,4104600,CAPITÃO LEÔNIDAS MARQUES
3842,22,22046600,4104659,CARAMBEÍ
3843,22,22047000,4104709,CARLÓPOLIS
3844,22,22048000,4104808,CASCAVEL
3845,22,22049000,4104907,CASTRO
3846,22,22050000,4105003,CATANDUVAS
3847,22,22051000,4105102,CENTENÁRIO DO SUL
3848,22,22052000,4105201,CERRO AZUL
3849,22,22053000,4105300,CÉU AZUL
3850,22,22054000,4105409,CHOPINZINHO
3851,22,22055000,4105508,CIANORTE
3852,22,22056000,4105607,CIDADE GAUCHA
3853,22,22057000,4105706,CLEVELÂNDIA
3854,22,22058000,4105805,COLOMBO
3855,22,22059000,4105904,COLORADO
3856,22,22060000,4106001,CONGONHINHAS
3857,22,22061000,4106100,CONSELHEIRO MAIRINCK
3858,22,22062000,4106209,CONTENDA
3859,22,22063000,4106308,CORBÉLIA
3860,22,22064000,4106407,CORNÉLIO PROCÓPIO
3861,22,22064600,4106456,CORONEL DOMINGOS SOARES
3862,22,22065000,4106506,CORONEL VIVIDA
3863,22,22065500,4106555,CORUMBATAÍ DO SUL
3864,22,22065800,4106571,CRUZEIRO DO IGUAÇU
3865,22,22066000,4106605,CRUZEIRO DO OESTE
3866,22,22067000,4106704,CRUZEIRO DO SUL
3867,22,22068000,4106803,CRUZ MACHADO
3868,22,22068200,4106852,CRUZMALTINA
3869,22,22068500,4106902,CURITIBA
3870,22,22069000,4107009,CURIÚVA
3871,22,22069500,4107108,DIAMANTE DO NORTE
3872,22,22070000,4107157,DIAMANTE D'OESTE
3873,22,22070500,4107124,DIAMANTE DO SUL
3874,22,22071000,4107207,DOIS VIZINHOS
3875,22,22071500,4107256,DOURADINA
3876,22,22072000,4107306,DOUTOR CAMARGO
3877,22,22072500,4128633,DOUTOR ULYSSES
3878,22,22073000,4107405,ENÉAS MARQUES
3879,22,22074000,4107504,ENGENHEIRO BELTRÃO
3880,22,22074400,4107538,ENTRE RIOS DO OESTE
3881,22,22074500,4107520,ESPERANÇA NOVA
3882,22,22074600,4107546,ESPIGÃO ALTO DO IGUAÇU
3883,22,22074700,4107553,FAROL
3884,22,22075000,4107603,FAXINAL
3885,22,22075500,4107652,FAZENDA RIO GRANDE
3886,22,22076000,4107702,FÊNIX
3887,22,22076400,4107736,FERNANDES PINHEIRO
3888,22,22076500,4107751,FIGUEIRA
3889,22,22077000,4107801,FLORAÍ
3890,22,22077500,4107850,FLOR DA SERRA DO SUL
3891,22,22078000,4107900,FLORESTA
3892,22,22079000,4108007,FLORESTÓPOLIS
3893,22,22080000,4108106,FLÓRIDA
3894,22,22081000,4108205,FORMOSA DO OESTE
3895,22,22082000,4108304,FOZ DO IGUAÇU
3896,22,22082200,4108452,FOZ DO JORDÃO
3897,22,22083000,4108320,FRANCISCO ALVES
3898,22,22084000,4108403,FRANCISCO BELTRÃO
3899,22,22085000,4108502,GENERAL CARNEIRO
3900,22,22085400,4108551,GODOY MOREIRA
3901,22,22086000,4108601,GOIOERÊ
3902,22,22086600,4108650,GOIOXIM
3903,22,22087000,4108700,GRANDES RIOS
3904,22,22088000,4108809,GUAÍRA
3905,22,22089000,4108908,GUAIRAÇA
3906,22,22090000,4109005,GUAPIRAMA
3907,22,22091000,4109104,GUAPOREMA
3908,22,22092000,4109203,GUARACI
3909,22,22093000,4109302,GUARANIAÇÚ
3910,22,22094000,4109401,GUARAPUAVA
3911,22,22095000,4109500,GUARAQUEÇABA
3912,22,22096000,4109609,GUARATUBA
3913,22,22096500,4109658,HONÓRIO SERPA
3914,22,22097000,4109708,IBAITI
3915,22,22097400,4109757,IBEMA
3916,22,22098000,4109807,IBIPORÃ
3917,22,22099000,4109906,ICARAÍMA
3918,22,22100000,4110003,IGUARAÇU
3919,22,22100500,4110052,IGUATU
3920,22,22100600,4110078,IMBAÚ
3921,22,22101000,4110102,IMBITUVA
3922,22,22102000,4110201,INÁCIO MARTINS
3923,22,22103000,4110300,INAJÁ
3924,22,22104000,4110409,INDIANÓPOLIS
3925,22,22105000,4110508,IPIRANGA
3926,22,22106000,4110607,IPORÃ
3927,22,22106500,4110656,IRACEMA DO OESTE
3928,22,22107000,4110706,IRATI
3929,22,22108000,4110805,IRETAMA
3930,22,22109000,4110904,ITAGUAJÉ
3931,22,22109500,4110953,ITAIPULÂNDIA
3932,22,22110000,4111001,ITAMBARACA
3933,22,22111000,4111100,ITAMBÉ
3934,22,22112000,4111209,ITAPEJARA D'OESTE
3935,22,22112500,4111258,ITAPERUÇU
3936,22,22113000,4111308,ITAÚNA DO SUL
3937,22,22114000,4111407,IVAÍ
3938,22,22115000,4111506,IVAIPORÃ
3939,22,22115500,4111555,IVATÉ
3940,22,22116000,4111605,IVATUBA
3941,22,22117000,4111704,JABOTI
3942,22,22118000,4111803,JACAREZINHO
3943,22,22119000,4111902,JAGUAPITÃ
3944,22,22120000,4112009,JAGUARIAÍVA
3945,22,22121000,4112108,JANDAIA DO SUL
3946,22,22122000,4112207,JANIÓPOLIS
3947,22,22123000,4112306,JAPIRA
3948,22,22124000,4112405,JAPURÁ
3949,22,22125000,4112504,JARDIM ALEGRE
3950,22,22126000,4112603,JARDIM OLINDA
3951,22,22127000,4112702,JATAIZINHO
3952,22,22127500,4112751,JESUITAS
3953,22,22128000,4112801,JOAQUIM TÁVORA
3954,22,22129000,4112900,JUNDIAÍ DO SUL
3955,22,22129500,4112959,JURANDA
3956,22,22130000,4113007,JUSSARA
3957,22,22131000,4113106,KALORE
3958,22,22132000,4113205,LAPA
3959,22,22132500,4113254,LARANJAL
3960,22,22133000,4113304,LARANJEIRAS DO SUL
3961,22,22134000,4113403,LEÓPOLIS
3962,22,22134200,4113429,LIDIANÓPOLIS
3963,22,22134400,4113452,LINDOESTE
3964,22,22135000,4113502,LOANDA
3965,22,22136000,4113601,LOBATO
3966,22,22137000,4113700,LONDRINA
3967,22,22137300,4113734,LUIZIANA
3968,22,22137700,4113759,LUNARDELLI
3969,22,22138000,4113809,LUPIONÓPOLIS
3970,22,22139000,4113908,MALLET
3971,22,22140000,4114005,MAMBORÊ
3972,22,22141000,4114104,MANDAGUAÇU
3973,22,22142000,4114203,MANDAGUARI
3974,22,22143000,4114302,MANDIRITUBA
3975,22,22143500,4114351,MANFRINÓPOLIS
3976,22,22144000,4114401,MANGUEIRINHA
3977,22,22145000,4114500,MANOEL RIBAS
3978,22,22146000,4114609,MARECHAL CÂNDIDO RONDON
3979,22,22147000,4114708,MARIA HELENA
3980,22,22148000,4114807,MARIALVA
3981,22,22149000,4114906,MARILÂNDIA DO SUL (ARARUVA)
3982,22,22150000,4115002,MARILENA
3983,22,22151000,4115101,MARILUZ
3984,22,22152000,4115200,MARINGÁ
3985,22,22153000,4115309,MARIÓPOLIS
3986,22,22153500,4115358,MARIPA
3987,22,22154000,4115408,MARMELEIRO
3988,22,22154500,4115457,MARQUINHO
3989,22,22155000,4115507,MARUMBI
3990,22,22156000,4115606,MATELÂNDIA
3991,22,22157000,4115705,MATINHOS
3992,22,22157400,4115739,MATO RICO
3993,22,22157700,4115754,MAUÁ DA SERRA
3994,22,22158000,4115804,MEDIANEIRA
3995,22,22158500,4115853,MERCEDES
3996,22,22159000,4115903,MIRADOR
3997,22,22160000,4116000,MIRASELVA
3998,22,22160500,4116059,MISSAL
3999,22,22161000,4116109,MOREIRA SALES
4000,22,22162000,4116208,MORRETES
4001,22,22163000,4116307,MUNHOZ DE MELO
4002,22,22164000,4116406,NOSSA SENHORA DAS GRAÇAS
4003,22,22165000,4116505,NOVA ALIANÇA DO IVAÍ
4004,22,22166000,4116604,NOVA AMÉRICA DA COLINA
4005,22,22167000,4116703,NOVA AURORA
4006,22,22168000,4116802,NOVA CANTU
4007,22,22169000,4116901,NOVA ESPERANÇA
4008,22,22169500,4116950,NOVA ESPERANÇA DO SUDOESTE
4009,22,22170000,4117008,NOVA FÁTIMA
4010,22,22170500,4117057,NOVA LARANJEIRAS
4011,22,22171000,4117107,NOVA LONDRINA
4012,22,22172000,4117206,NOVA OLIMPIA
4013,22,22172500,4117255,NOVA PRATA DO IGUAÇU
4014,22,22172800,4117214,NOVA SANTA BÁRBARA
4015,22,22173000,4117222,NOVA SANTA ROSA
4016,22,22173400,4117271,NOVA TEBAS
4017,22,22173700,4117297,NOVO ITACOLOMI
4018,22,22174000,4117305,ORTIGUEIRA
4019,22,22175000,4117404,OURIZONA
4020,22,22175400,4117453,OURO VERDE DO OESTE
4021,22,22176000,4117503,PAIÇANDU
4022,22,22177000,4117602,PALMAS
4023,22,22178000,4117701,PALMEIRA
4024,22,22179000,4117800,PALMITAL
4025,22,22180000,4117909,PALOTINA
4026,22,22181000,4118006,PARAÍSO DO NORTE
4027,22,22182000,4118105,PARANACITY
4028,22,22183000,4118204,PARANAGUÁ
4029,22,22184000,4118303,PARANAPOEMA
4030,22,22185000,4118402,PARANAVAI
4031,22,22185500,4118451,PATO BRAGADO
4032,22,22186000,4118501,PATO BRANCO
4033,22,22187000,4118600,PAULA FREITAS
4034,22,22188000,4118709,PAULO FRONTIN
4035,22,22189000,4118808,PEABIRU
4036,22,22189800,4118857,PEROBAL
4037,22,22190000,4118907,PÉROLA
4038,22,22191000,4119004,PÉROLA D'OESTE
4039,22,22192000,4119103,PIÊN
4040,22,22192500,4119152,PINHAIS
4041,22,22193000,4119202,PINHALÃO
4042,22,22193500,4119251,PINHAL DE SÃO BENTO
4043,22,22194000,4119301,PINHÃO
4044,22,22195000,4119400,PIRAÍ DO SUL
4045,22,22196000,4119509,PIRAQUARA
4046,22,22197000,4119608,PITANGA
4047,22,22197500,4119657,PITANGUEIRAS
4048,22,22198000,4119707,PLANALTINA DO PARANÁ
4049,22,22199000,4119806,PLANALTO
4050,22,22200400,4119954,PONTAL DO PARANÁ
4051,22,22200500,4119905,PONTA GROSSA
4052,22,22200800,4120853,QUATRO PONTES
4053,22,22201000,4120002,PORECATU
4054,22,22202000,4120101,PORTO AMAZONAS
4055,22,22202200,4120150,PORTO BARREIRO
4056,22,22203000,4120200,PORTO RICO
4057,22,22204000,4120309,PORTO VITÓRIA
4058,22,22204400,4120333,PRADO FERREIRA
4059,22,22204500,4120358,PRANCHITA
4060,22,22205000,4120408,PRESIDENTE CASTELO BRANCO
4061,22,22206000,4120507,PRIMEIRO DE MAIO
4062,22,22207000,4120606,PRUDENTÓPOLIS
4063,22,22207800,4120655,QUARTO CENTENÁRIO
4064,22,22208000,4120705,QUATIGUÁ
4065,22,22209000,4120804,QUATRO BARRAS
4066,22,22210000,4120903,QUEDAS DO IGUAÇU
4067,22,22211000,4121000,QUERÊNCIA DO NORTE
4068,22,22212000,4121109,QUINTA DO SOL
4069,22,22213000,4121208,QUITANDINHA
4070,22,22213500,4121257,RAMILÂNDIA
4071,22,22214000,4121307,RANCHO ALEGRE
4072,22,22214500,4121356,RANCHO ALEGRE D'OESTE
4073,22,22215000,4121406,REALEZA
4074,22,22216000,4121505,REBOUÇAS
4075,22,22217000,4121604,RENASCENÇA
4076,22,22218000,4121703,RESERVA
4077,22,22218200,4121752,RESERVA DO IGUAÇU
4078,22,22219000,4121802,RIBEIRÃO CLARO
4079,22,22220000,4121901,RIBEIRÃO DO PINHAL
4080,22,22221000,4122008,RIO AZUL
4081,22,22222000,4122107,RIO BOM
4082,22,22222500,4122156,RIO BONITO DO IGUAÇU
4083,22,22222600,4122172,RIO BRANCO DO IVAÍ
4084,22,22223000,4122206,RIO BRANCO DO SUL
4085,22,22224000,4122305,RIO NEGRO
4086,22,22225000,4122404,ROLÂNDIA
4087,22,22226000,4122503,RONCADOR
4088,22,22227000,4122602,RONDON
4089,22,22227500,4122651,ROSÁRIO DO IVAÍ
4090,22,22228000,4122701,SABAUDIA
4091,22,22229000,4122800,SALGADO FILHO
4092,22,22230000,4122909,SALTO DO ITARARÉ
4093,22,22231000,4123006,SALTO DO LONTRA
4094,22,22232000,4123105,SANTA AMÉLIA
4095,22,22233000,4123204,SANTA CECÍLIA DO PAVÃO
4096,22,22234000,4123303,SANTA CRUZ DE MONTE CASTELO
4097,22,22235000,4123402,SANTA FÉ
4098,22,22236000,4123501,SANTA HELENA
4099,22,22237000,4123600,SANTA INÊS
4100,22,22238000,4123709,SANTA ISABEL DO IVAÍ
4101,22,22239000,4123808,SANTA IZABEL DO OESTE
4102,22,22239400,4123824,SANTA LÚCIA
4103,22,22239700,4123857,SANTA MARIA DO OESTE
4104,22,22240000,4123907,SANTA MARIANA
4105,22,22240500,4123956,SANTA MÔNICA
4106,22,22241000,4124004,SANTANA DO ITARARÉ
4107,22,22241400,4124020,SANTA TEREZA DO OESTE
4108,22,22241700,4124053,SANTA TEREZINHA DE ITAIPU
4109,22,22242000,4124103,SANTO ANTÔNIO DA PLATINA
4110,22,22243000,4124202,SANTO ANTÔNIO DO CAIUÁ
4111,22,22244000,4124301,SANTO ANTÔNIO DO PARAÍSO
4112,22,22245000,4124400,SANTO ANTÔNIO DO SUDOESTE
4113,22,22246000,4124509,SANTO INÁCIO
4114,22,22247000,4124608,SÃO CARLOS DO IVAÍ
4115,22,22248000,4124707,SÃO JERÔNIMO DA SERRA
4116,22,22249000,4124806,SÃO JOÃO
4117,22,22250000,4124905,SÃO JOÃO DO CAIUÁ
4118,22,22251000,4125001,SÃO JOÃO DO IVAÍ
4119,22,22252000,4125100,SÃO JOÃO DO TRIUNFO
4120,22,22253000,4125209,SÃO JORGE D'OESTE
4121,22,22254000,4125308,SÃO JORGE DO IVAÍ
4122,22,22254700,4125357,SÃO JORGE DO PATROCÍNIO
4123,22,22255000,4125407,SÃO JOSÉ DA BOA VISTA
4124,22,22255500,4125456,SÃO JOSÉ DAS PALMEIRAS
4125,22,22256000,4125506,SÃO JOSÉ DOS PINHAIS
4126,22,22256500,4125555,SÃO MANOEL DO PARANÃ
4127,22,22257000,4125605,SÃO MATEUS DO SUL
4128,22,22258000,4125704,SÃO MIGUEL DO IGUAÇU
4129,22,22258500,4125753,SÃO PEDRO DO IGUAÇU
4130,22,22259000,4125803,SÃO PEDRO DO IVAÍ
4131,22,22260000,4125902,SÃO PEDRO DO PARANÁ
4132,22,22261000,4126009,SÃO SEBASTIÃO DA AMOREIRA
4133,22,22262000,4126108,SÃO TOMÉ
4134,22,22263000,4126207,SAPOPEMA
4135,22,22263500,4126256,SARANDI
4136,22,22263800,4126272,SAUDADE DO IGUAÇU
4137,22,22264000,4126306,SENGES
4138,22,22264500,4126355,SERRANÓPOLIS DO IGUAÇU
4139,22,22265000,4126405,SERTANEJA
4140,22,22266000,4126504,SERTANÓPOLIS
4141,22,22267000,4126603,SIQUEIRA CAMPOS
4142,22,22267500,4126652,SULINA
4143,22,22267800,4126678,TAMARANA
4144,22,22268000,4126702,TAMBOARA
4145,22,22269000,4126801,TAPEJARA
4146,22,22270000,4126900,TAPIRA
4147,22,22271000,4127007,TEIXEIRA SOARES
4148,22,22272000,4127106,TELÊMACO BORBA
4149,22,22273000,4127205,TERRA BOA
4150,22,22274000,4127304,TERRA RICA
4151,22,22275000,4127403,TERRA ROXA
4152,22,22276000,4127502,TIBAGI
4153,22,22277000,4127601,TIJUCAS DO SUL
4154,22,22278000,4127700,TOLEDO
4155,22,22279000,4127809,TOMAZINA
4156,22,22279500,4127858,TRÊS BARRAS DO PARANÁ
4157,22,22279800,4127882,TUNAS DO PARANÁ
4158,22,22280000,4127908,TUNEIRAS DO OESTE
4159,22,22280300,4127957,TUPASSI
4160,22,22280700,4127965,TURVO
4161,22,22281000,4128005,UBIRATÃ
4162,22,22282000,4128104,UMUARAMA
4163,22,22283000,4128203,UNIÃO DA VITÓRIA
4164,22,22284000,4128302,UNIFLOR
4165,22,22285000,4128401,URAÍ
4166,22,22286000,4128500,WENCESLAU BRAZ
4167,22,22286200,4128534,VENTANIA
4168,22,22286500,4128559,VERA CRUZ DO OESTE
4169,22,22287000,4128609,VERÊ
4170,22,22287400,4128625,VILA ALTA
4171,22,22287600,4128658,VIRMOND
4172,22,22288000,4128708,VITORINO
4173,22,22288500,4128500,WENCESLAU BRAZ
4174,22,22289000,4128807,XAMBRE
4175,23,23000400,4200051,ABDON BATISTA
4176,23,23001000,4200101,ABELARDO LUZ
4177,23,23002000,4200200,AGROLÂNDIA
4178,23,23003000,4200309,AGRONÔMICA
4179,23,23004000,4200408,ÁGUA DOCE
4180,23,23005000,4200507,ÁGUAS DE CHAPECO
4181,23,23005500,4200556,ÁGUAS FRIAS
4182,23,23006000,4200606,ÁGUAS MORNAS
4183,23,23007000,4200705,ALFREDO WAGNER
4184,23,23007500,4200754,ALTO BELA VISTA
4185,23,23008000,4200804,ANCHIETA
